Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
donar_1790,-0.38745397449491925,0.06694272378381196,-0.4948907503761216,-0.24042893675585497,7.129600476707342e-9,***
donar_1800,-0.38771368761639247,0.08251788426399345,-0.5276681950208013,-0.20571700204102725,2.62026201338035e-6,***
dì_1730,9.332057942364258,3.445264028875874,2.765252662158185,15.716008384224944,0.006755499352040064,**
dì_1740,6.4749150854919435,2.3639679930991826,2.0292465756603044,10.847485393539715,0.006162583802721984,**
dì_1750,3.6177722286196285,1.298223652649528,1.1824564368148405,6.06861957465946,0.005324618248256938,**
dì_1760,0.7606293717473136,0.40120340024722323,0.002575773585834897,1.5326494273939557,0.05797727589475548,.
dì_1770,-2.0965134851250014,1.0075133848297644,-4.123308355372822,-0.19620174733074527,0.03744497909381173,*
dì_1780,-4.953656341997316,2.061005048276753,-8.927649266747611,-1.0080589403362017,0.01623830526694483,*
dì_1790,-7.810799198869631,3.1398948921267005,-13.707952925438386,-1.8123625947913007,0.01286086755017358,*
dì_1800,-10.667942055741946,4.224769531507529,-18.59061692353776,-2.7212176687130722,0.011566720103328796,*
fat_1730,-0.3402892892165781,0.06021013004855494,-0.45907707361320477,-0.22304027955144967,1.588733411173044e-8,***
fat_1740,-0.3073112908400857,0.045466669593497114,-0.3959925605950499,-0.22008566697421147,1.3890372325145371e-11,***
fat_1750,-0.2743332924635933,0.03344131704486692,-0.3374368533870057,-0.21013766725630284,2.336359834141462e-16,***
fat_1760,-0.24135529408710177,0.027902879524828953,-0.2963859208448332,-0.18666487663397915,5.157410335407758e-18,***
fat_1770,-0.20837729571060937,0.03237228821337264,-0.2721575331584389,-0.1463808520094916,1.2193539003847223e-10,***
fat_1780,-0.17539929733411697,0.04389196692873255,-0.2608000381531572,-0.09341059839937337,6.437838766746498e-5,***
fat_1790,-0.14242129895762456,0.058431069097586906,-0.25386936524341047,-0.03459126276718817,0.014792317159006302,*
fat_1800,-0.10944330058113216,0.0742362463302916,-0.254494933660975,0.02852415064347673,0.14041242696088213,
fedel_1730,-0.21118145673262978,0.057256831872758825,-0.31987688317507423,-0.09643915228176224,2.2574058790268854e-4,***
fedel_1740,-0.21609905871490032,0.0424197944407804,-0.2972258188095981,-0.13012662263388614,3.500364840286977e-7,***
