Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
addi_1730,2.2022199867970063,0.1564121570642002,1.8885849362330118,2.4984590767288766,5.069876491418612e-45,***
addi_1740,2.2093080184595686,0.11781304972413172,1.9654947278491368,2.4267990574024165,1.8414724377350387e-78,***
addi_1750,2.216396050122131,0.08458347391260815,2.033323982529404,2.3603331090876765,2.4144629938830935e-151,***
addi_1760,2.223484081784693,0.06548366971198563,2.07170400588169,2.332172046715441,1.0366183274861629e-252,***
addi_1770,2.230572113447255,0.0726715591188976,2.059956830237891,2.3531107277234167,6.869332249186225e-207,***
addi_1780,2.2376601451098175,0.10066527492931149,2.017857856370146,2.4088765312692515,1.81231118110911e-109,***
addi_1790,2.24474817677238,0.13727759181459934,1.9484103652315738,2.4841338530805985,4.216900526574078e-60,***
addi_1800,2.251836208434942,0.17724580225843736,1.8697239355708106,2.564982898307545,5.575703431315929e-37,***
affett_1730,2.2932207140874006,0.11741029909074426,2.0880928160531123,2.543231581966705,5.906087807117233e-85,***
affett_1740,2.2164743820710697,0.09026021533959745,2.067458218800155,2.416520770755632,3.6866353200548215e-133,***
affett_1750,2.139728050054739,0.0686716521231481,2.026262309942826,2.2908906843165022,3.851620821177456e-213,***
affett_1760,2.062981718038408,0.059091846553433615,1.9635051659487857,2.1892620291561804,4.984426756490518e-267,***
affett_1770,1.9862353860220772,0.06689587464460053,1.8705115179601306,2.129831063430504,9.901469515483643e-194,***
affett_1780,1.9094890540057463,0.08755244686150908,1.7566136189458796,2.0993161758313867,1.8786912666264386e-105,***
affett_1790,1.8327427219894155,0.11429332898296521,1.6261455912541982,2.082037384206776,7.228108778995133e-58,***
affett_1800,1.7559963899730846,0.14376251368204088,1.485588372779231,2.063275573132905,2.598917529318299e-34,***
allor_1730,2.151013031358424,0.10687766926185786,1.9604931593837822,2.375259207303981,4.374415343852237e-90,***
allor_1740,2.1725753054394517,0.08484707674138527,2.0313607657737656,2.3564795949762902,1.3155081285171562e-144,***
allor_1750,2.1941375795204796,0.06973762741119847,2.083216861344253,2.345604200627728,2.8095485185451968e-217,***
allor_1760,2.2156998536015076,0.06645123718186843,2.1129649823134207,2.370442508750161,9.127020819450787e-244,***
allor_1770,2.2372621276825355,0.07652657819170999,2.1123733159708196,2.415050947786889,6.945876423271374e-188,***
allor_1780,2.2588244017635635,0.09583834001659276,2.0944666944538364,2.46618527132887,7.996205011333616e-123,***
allor_1790,2.2803866758445914,0.1200074067098084,2.0765989180375923,2.539399710075067,1.6401327122126876e-80,***
allor_1800,2.3019489499256194,0.1466515868102485,2.048520767764728,2.606562546251823,1.5926567101151655e-55,***
almen_1730,2.2480899189796317,0.13274130430998918,1.988171276732751,2.5190409568371748,2.4469951088219808e-64,***
almen_1740,2.2698448122024786,0.0990025658502511,2.0743074002728643,2.465672947736956,2.4922688139583394e-116,***
almen_1750,2.2915997054253254,0.07300249575449425,2.1427161163659494,2.4325993221160296,2.7099462218655906e-216,***
almen_1760,2.3133545986481723,0.06483689454525154,2.169449965305975,2.428675256767393,8.191389248760719e-279,***
almen_1770,2.335109491871019,0.08015537142696472,2.152146727967755,2.46977842443388,1.4005511407531461e-186,***
almen_1780,2.356864385093866,0.1095104853854313,2.1073421074359198,2.546902705329013,9.727944387205285e-103,***
